Source Name	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics[organism]	Characteristics[cultivar]	Characteristics[developmental stage]	Characteristics[sampling time point]	Characteristics[organism part]	Protocol REF	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Protocol REF	Array Data File	Comment [ArrayExpress FTP file]	Protocol REF	Normalization Name	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	FactorValue[organism part]	FactorValue[developmental stage]	FactorValue[sampling time point]
GSM534582	Gene expression of leaf blade at nighttime 27 days after transplanting	Leaf blade, 27 days after transplanting, 24:00, replicate 1	LeafBlade_27DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534582 extract 1	total RNA	P-GSE21396-4	GSM534582 LE 1	Cy3	P-GSE21396-5	GSM534582	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534582_US22502590_251524110874_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534582_sample_table.txt norm	GSM534582_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	27 days after transplanting	Nighttime 24:00
GSM534581	Gene expression of leaf blade at daytime 27 days after transplanting	Leaf blade, 27 days after transplanting, 12:00, replicate 3	LeafBlade_27DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534581 extract 1	total RNA	P-GSE21396-4	GSM534581 LE 1	Cy3	P-GSE21396-5	GSM534581	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534581_US22502560_251524111463_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534581_sample_table.txt norm	GSM534581_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	27 days after transplanting	Daytime 12:00
GSM534580	Gene expression of leaf blade at daytime 27 days after transplanting	Leaf blade, 27 days after transplanting, 12:00, replicate 2	LeafBlade_27DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534580 extract 1	total RNA	P-GSE21396-4	GSM534580 LE 1	Cy3	P-GSE21396-5	GSM534580	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534580_US22502590_251524111239_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534580_sample_table.txt norm	GSM534580_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	27 days after transplanting	Daytime 12:00
GSM534579	Gene expression of leaf blade at daytime 27 days after transplanting	Leaf blade, 27 days after transplanting, 12:00, replicate 1	LeafBlade_27DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534579 extract 1	total RNA	P-GSE21396-4	GSM534579 LE 1	Cy3	P-GSE21396-5	GSM534579	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534579_US22502590_251524110874_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534579_sample_table.txt norm	GSM534579_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	27 days after transplanting	Daytime 12:00
GSM534596	Gene expression of leaf blade at nighttime 125 days after transplanting	Leaf blade, 125 days after transplanting, 24:00, replicate 3	LeafBlade_125DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Nighttime 24:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534596 extract 1	total RNA	P-GSE21396-4	GSM534596 LE 1	Cy3	P-GSE21396-5	GSM534596	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534596_US22502590_251524111464_S02_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534596_sample_table.txt norm	GSM534596_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Nighttime 24:00
GSM534595	Gene expression of leaf blade at nighttime 125 days after transplanting	Leaf blade, 125 days after transplanting, 24:00, replicate 2	LeafBlade_125DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Nighttime 24:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534595 extract 1	total RNA	P-GSE21396-4	GSM534595 LE 1	Cy3	P-GSE21396-5	GSM534595	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534595_US22502590_251524111240_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534595_sample_table.txt norm	GSM534595_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Nighttime 24:00
GSM534594	Gene expression of leaf blade at nighttime 125 days after transplanting	Leaf blade, 125 days after transplanting, 24:00, replicate 1	LeafBlade_125DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Nighttime 24:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534594 extract 1	total RNA	P-GSE21396-4	GSM534594 LE 1	Cy3	P-GSE21396-5	GSM534594	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534594_US22502560_251524111136_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534594_sample_table.txt norm	GSM534594_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Nighttime 24:00
GSM534593	Gene expression of leaf blade at daytime 125 days after transplanting	Leaf blade, 125 days after transplanting, 12:00, replicate 3	LeafBlade_125DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534593 extract 1	total RNA	P-GSE21396-4	GSM534593 LE 1	Cy3	P-GSE21396-5	GSM534593	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534593_US22502590_251524111464_S02_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534593_sample_table.txt norm	GSM534593_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Daytime 12:00
GSM534592	Gene expression of leaf blade at daytime 125 days after transplanting	Leaf blade, 125 days after transplanting, 12:00, replicate 2	LeafBlade_125DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534592 extract 1	total RNA	P-GSE21396-4	GSM534592 LE 1	Cy3	P-GSE21396-5	GSM534592	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534592_US22502590_251524111240_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534592_sample_table.txt norm	GSM534592_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Daytime 12:00
GSM534591	Gene expression of leaf blade at daytime 125 days after transplanting	Leaf blade, 125 days after transplanting, 12:00, replicate 1	LeafBlade_125DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	125 days after transplanting	Daytime 12:00	leaf blade	P-GSE21396-2	P-GSE21396-3	GSM534591 extract 1	total RNA	P-GSE21396-4	GSM534591 LE 1	Cy3	P-GSE21396-5	GSM534591	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534591_US22502560_251524111136_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534591_sample_table.txt norm	GSM534591_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf blade	125 days after transplanting	Daytime 12:00
GSM534608	Gene expression of leaf sheath at nighttime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 24:00, replicate 3	LeafSheath_76DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534608 extract 1	total RNA	P-GSE21396-4	GSM534608 LE 1	Cy3	P-GSE21396-5	GSM534608	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534608_US22502590_251524111473_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534608_sample_table.txt norm	GSM534608_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Nighttime 24:00
GSM534607	Gene expression of leaf sheath at nighttime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 24:00, replicate 2	LeafSheath_76DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534607 extract 1	total RNA	P-GSE21396-4	GSM534607 LE 1	Cy3	P-GSE21396-5	GSM534607	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534607_US22502560_251524111242_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534607_sample_table.txt norm	GSM534607_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Nighttime 24:00
GSM534606	Gene expression of leaf sheath at nighttime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 24:00, replicate 1	LeafSheath_76DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534606 extract 1	total RNA	P-GSE21396-4	GSM534606 LE 1	Cy3	P-GSE21396-5	GSM534606	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534606_US22502560_251524111241_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.3.zip	P-GSE21396-1	GSM534606_sample_table.txt norm	GSM534606_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Nighttime 24:00
GSM534605	Gene expression of leaf sheath at daytime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 12:00, replicate 3	LeafSheath_76DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534605 extract 1	total RNA	P-GSE21396-4	GSM534605 LE 1	Cy3	P-GSE21396-5	GSM534605	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534605_US22502590_251524111101_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534605_sample_table.txt norm	GSM534605_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Daytime 12:00
GSM534604	Gene expression of leaf sheath at daytime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 12:00, replicate 2	LeafSheath_76DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534604 extract 1	total RNA	P-GSE21396-4	GSM534604 LE 1	Cy3	P-GSE21396-5	GSM534604	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534604_US22502560_251524111781_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534604_sample_table.txt norm	GSM534604_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Daytime 12:00
GSM534603	Gene expression of leaf sheath at daytime 76 days after transplanting	Leaf sheath, 76 days after transplanting, 12:00, replicate 1	LeafSheath_76DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	76 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534603 extract 1	total RNA	P-GSE21396-4	GSM534603 LE 1	Cy3	P-GSE21396-5	GSM534603	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534603_US22502560_251524111781_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534603_sample_table.txt norm	GSM534603_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	76 days after transplanting	Daytime 12:00
GSM534602	Gene expression of leaf sheath at nighttime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 24:00, replicate 3	LeafSheath_27DAT_24:00_rep3	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534602 extract 1	total RNA	P-GSE21396-4	GSM534602 LE 1	Cy3	P-GSE21396-5	GSM534602	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534602_US22502590_251524111464_S02_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534602_sample_table.txt norm	GSM534602_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Nighttime 24:00
GSM534601	Gene expression of leaf sheath at nighttime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 24:00, replicate 2	LeafSheath_27DAT_24:00_rep2	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534601 extract 1	total RNA	P-GSE21396-4	GSM534601 LE 1	Cy3	P-GSE21396-5	GSM534601	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534601_US22502560_251524111241_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534601_sample_table.txt norm	GSM534601_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Nighttime 24:00
GSM534600	Gene expression of leaf sheath at nighttime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 24:00, replicate 1	LeafSheath_27DAT_24:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Nighttime 24:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534600 extract 1	total RNA	P-GSE21396-4	GSM534600 LE 1	Cy3	P-GSE21396-5	GSM534600	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534600_US22502560_251524111241_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534600_sample_table.txt norm	GSM534600_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Nighttime 24:00
GSM534599	Gene expression of leaf sheath at daytime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 12:00, replicate 3	LeafSheath_27DAT_12:00_rep3	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534599 extract 1	total RNA	P-GSE21396-4	GSM534599 LE 1	Cy3	P-GSE21396-5	GSM534599	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534599_US22502590_251524111464_S02_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534599_sample_table.txt norm	GSM534599_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Daytime 12:00
GSM534598	Gene expression of leaf sheath at daytime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 12:00, replicate 2	LeafSheath_27DAT_12:00_rep2	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534598 extract 1	total RNA	P-GSE21396-4	GSM534598 LE 1	Cy3	P-GSE21396-5	GSM534598	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534598_US22502560_251524111241_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534598_sample_table.txt norm	GSM534598_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Daytime 12:00
GSM534597	Gene expression of leaf sheath at daytime 27 days after transplanting	Leaf sheath, 27 days after transplanting, 12:00, replicate 1	LeafSheath_27DAT_12:00_rep1	Oryza sativa Japonica Group	Nipponbare	27 days after transplanting	Daytime 12:00	leaf sheath	P-GSE21396-2	P-GSE21396-3	GSM534597 extract 1	total RNA	P-GSE21396-4	GSM534597 LE 1	Cy3	P-GSE21396-5	GSM534597	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534597_US22502590_251524111240_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534597_sample_table.txt norm	GSM534597_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	leaf sheath	27 days after transplanting	Daytime 12:00
GSM534676	Gene expression of lemma from 7.0 mm floret	Lemma from 7.0 mm floret, replicate 3	Lemma_7.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534676 extract 1	total RNA	P-GSE21396-4	GSM534676 LE 1	Cy3	P-GSE21396-5	GSM534676	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534676_US22502560_251524111779_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534676_sample_table.txt norm	GSM534676_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	7.0 mm floret	Daytime
GSM534675	Gene expression of lemma from 7.0 mm floret	Lemma from 7.0 mm floret, replicate 2	Lemma_7.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534675 extract 1	total RNA	P-GSE21396-4	GSM534675 LE 1	Cy3	P-GSE21396-5	GSM534675	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534675_US22502590_251524111101_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534675_sample_table.txt norm	GSM534675_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	7.0 mm floret	Daytime
GSM534674	Gene expression of lemma from 7.0 mm floret	Lemma from 7.0 mm floret, replicate 1	Lemma_7.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	7.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534674 extract 1	total RNA	P-GSE21396-4	GSM534674 LE 1	Cy3	P-GSE21396-5	GSM534674	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534674_US22502560_251524111235_S01_GE1-v5_95_Feb07_1_3.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534674_sample_table.txt norm	GSM534674_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	7.0 mm floret	Daytime
GSM534670	Gene expression of lemma from 4.0-5.0 mm floret	Lemma from 4.0-5.0 mm floret, replicate 3	Lemma_4.0-5.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534670 extract 1	total RNA	P-GSE21396-4	GSM534670 LE 1	Cy3	P-GSE21396-5	GSM534670	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534670_US22502560_251524111779_S01_GE1-v5_95_Feb07_1_2.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534670_sample_table.txt norm	GSM534670_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	4.0-5.0 mm floret	Daytime
GSM534669	Gene expression of lemma from 4.0-5.0 mm floret	Lemma from 4.0-5.0 mm floret, replicate 2	Lemma_4.0-5.0 mm floret_rep2	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534669 extract 1	total RNA	P-GSE21396-4	GSM534669 LE 1	Cy3	P-GSE21396-5	GSM534669	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534669_US22502560_251524111235_S01_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534669_sample_table.txt norm	GSM534669_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	4.0-5.0 mm floret	Daytime
GSM534668	Gene expression of lemma from 4.0-5.0 mm floret	Lemma from 4.0-5.0 mm floret, replicate 1	Lemma_4.0-5.0 mm floret_rep1	Oryza sativa Japonica Group	Nipponbare	4.0-5.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534668 extract 1	total RNA	P-GSE21396-4	GSM534668 LE 1	Cy3	P-GSE21396-5	GSM534668	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534668_US22502590_251524111151_S02_GE1-v5_95_Feb07_1_1.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534668_sample_table.txt norm	GSM534668_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	4.0-5.0 mm floret	Daytime
GSM534664	Gene expression of lemma from 1.5-2.0 mm floret	Lemma from 1.5-2.0 mm floret, replicate 3	Lemma_1.5-2.0 mm floret_rep3	Oryza sativa Japonica Group	Nipponbare	1.5-2.0 mm floret	Daytime	lemma	P-GSE21396-2	P-GSE21396-3	GSM534664 extract 1	total RNA	P-GSE21396-4	GSM534664 LE 1	Cy3	P-GSE21396-5	GSM534664	A-GEOD-6864	P-GSE21396-6	P-GSE21396-7	GSM534664_US22502590_251524111778_S01_GE1-v5_95_Feb07_1_4.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.raw.4.zip	P-GSE21396-1	GSM534664_sample_table.txt norm	GSM534664_sample_table.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-21396/E-GEOD-21396.processed.1.zip	lemma	1.5-2.0 mm floret	Daytime
